 Block length                 Mean                  Sigma
   1.00000000000000        264.739179295897       0.853545811533495     
   2.00000000000000        264.739179295897       0.900730900864685     
   4.00000000000000        264.705032223997       0.910178360519845     
   8.00000000000000        264.726622464082       0.954839917286897     
   16.0000000000000        264.715342676456        1.03715640440846     
   32.0000000000000        264.719794878855        1.08353013279242     
   64.0000000000000        264.419942177744        1.30134173915022     
   128.000000000000        264.431154147790        1.78399843472098     
   256.000000000000        264.624333252628        1.79040144672509     
