 Block length                 Mean                  Sigma
   1.00000000000000       0.195980879635714       9.475551699343481E-004
   2.00000000000000       0.195980879635714       1.131611416038722E-003
   4.00000000000000       0.195919167284036       1.330717860737546E-003
   8.00000000000000       0.195922986590247       1.498215280384891E-003
   16.0000000000000       0.195931448453367       1.677218910642011E-003
   32.0000000000000       0.195980522903459       1.757440427080551E-003
   64.0000000000000       0.195975004701388       1.891258739585792E-003
   128.000000000000       0.196330393009453       2.320399559181428E-003
   256.000000000000       0.196089824206553       1.928707874042683E-003
