   1.0000000000000000E-002   221.73053192452599       -600.19862888567070       -378.46809696114474        1.1920996340028278        5.3533251708092951E-005  0.96995649946838336     
   2.0000000000000000E-002   212.98378862037910       -599.24767380612434       -386.26388518574527        1.1450741323676297        1.2516410786491902E-004   1.0042057965160538     
   3.0000000000000002E-002   257.12505447396967       -598.28212469052698       -341.15707021655732        1.3823927659890842        1.9775331264978695E-004   1.0390428529641487     
   4.0000000000000001E-002   235.16430380205878       -596.97684895063981       -361.81254514858102        1.2643242139895634        2.7074990493528418E-004   1.0854913709780920     
   5.0000000000000003E-002   226.46353642320881       -595.76338021252911       -369.29984378932033        1.2175458947484346        3.3781560450755289E-004   1.1291251227559578     
   6.0000000000000005E-002   214.70374164180163       -594.39550536009438       -379.69176371829275        1.1543211916225895        4.3178756444413584E-004   1.1786081426567117     
   7.0000000000000007E-002   191.62886203874129       -592.77901424599224       -401.15015220725093        1.0302626991330177        5.3289707045902008E-004   1.2369272554705315     
   8.0000000000000002E-002   229.11926020229194       -591.60809026394998       -362.48883006165806        1.2318239795822148        6.1240141038612595E-004   1.2794793120816574     
   9.0000000000000011E-002   231.62484547231773       -590.42142065811572       -358.79657518579802        1.2452948681307405        6.7911628029761130E-004   1.3221057765768320     
  0.10000000000000001        200.86919263827252       -589.00332696537271       -388.13413432710018        1.0799418959046909        7.5333441419601942E-004   1.3726916665673612     
  0.11000000000000000        214.18806001453905       -587.82269008989624       -373.63463007535722        1.1515487097555863        8.3993559620448854E-004   1.4143967693882027     
  0.12000000000000001        232.61165560152008       -585.72736520804096       -353.11570960652091        1.2506002989329037        9.6685791902198037E-004   1.4887826904175347     
  0.13000000000000000        220.14748524567327       -583.96443966784773       -363.81695442217449        1.1835886303530820        1.0657320643469429E-003   1.5530557365403663     
  0.14000000000000001        228.68248355285991       -583.60076265396037       -354.91827910110044        1.2294757180261284        1.1127652270400978E-003   1.5663004440789297     
  0.14999999999999999        218.48360783230049       -582.63489838413489       -364.15129055183439        1.1746430528618306        1.1845097199055050E-003   1.6000598535695483     
  0.16000000000000000        213.76930865038858       -582.79882296103642       -369.02951431064787        1.1492973583354225        1.2067718347177519E-003   1.5953718964877499     
  0.17000000000000001        245.06803464159185       -582.60060660622401       -337.53257196463215        1.3175700787182358        1.2841156165924589E-003   1.6027805434956466     
  0.18000000000000002        238.58733826014671       -581.62688260477955       -343.03954434463287        1.2827276250545523        1.3949114316149553E-003   1.6392896940072472     
  0.19000000000000000        236.55535049237071       -579.85390347875034       -343.29855298637960        1.2718029596364016        1.4771756253089332E-003   1.7025499125208738     
  0.20000000000000001        220.65666400279872       -579.19730508886880       -358.54064108607008        1.1863261505526812        1.4953145640127427E-003   1.7258959046679498     
  0.21000000000000002        210.25055439996802       -578.14442322954062       -367.89386882957263        1.1303793247310110        1.5813611444033464E-003   1.7643877507186030     
  0.22000000000000000        233.87706894393344       -577.56306772003256       -343.68599877609915        1.2574035964727603        1.6287433013445732E-003   1.7854606634384158     
  0.23000000000000001        215.35253734520811       -576.24811792452567       -360.89558057931754        1.1578093405656349        1.6886568358707161E-003   1.8316403321582380     
  0.24000000000000002        224.53441548160194       -576.38542182841695       -351.85100634681498        1.2071742767828062        1.7116724219613981E-003   1.8255982251073015     
  0.25000000000000000        204.58802354053142       -575.52324123275605       -370.93521769222463        1.0999356104329647        1.8063543885675837E-003   1.8565721419263395     
  0.26000000000000001        218.24188574380958       -574.40805162890911       -356.16616588509953        1.1733434717409117        1.8945724691236904E-003   1.8951553248554420     
  0.27000000000000002        238.17453652742989       -573.88118065905689       -335.70664413162700        1.2805082609001608        1.9872712667660542E-003   1.9146296940993870     
  0.28000000000000003        235.78859206929715       -573.67883508109901       -337.89024301180189        1.2676806025231029        2.0070394730888992E-003   1.9233168931406330     
  0.29000000000000004        236.72052284680436       -573.64415780411082       -336.92363495730649        1.2726909830473352        2.0555150863845783E-003   1.9227276941959373     
  0.29999999999999999        279.16198917762318       -571.30124641261864       -292.13925723499545        1.5008709095571140        2.1874659766952294E-003   2.0074869679682479     
  0.31000000000000000        209.20910894048515       -571.71801094966338       -362.50890200917820        1.1247801555940062        2.2358928900072452E-003   1.9917358797635498     
  0.32000000000000001        229.44264067439835       -570.57178490305910       -341.12914422866072        1.2335625842709588        2.2951299973187223E-003   2.0325546632751674     
  0.33000000000000002        207.64475238920105       -570.17553592697072       -362.53078353776971        1.1163696365010809        2.3512581490350033E-003   2.0470574118512723     
  0.34000000000000002        199.60980594839253       -568.40692702127831       -368.79712107288577        1.0731709997225405        2.4420363353795231E-003   2.1091797587056211     
  0.35000000000000003        226.10268064672547       -566.10173068466725       -339.99905003794174        1.2156058099286315        2.5409014395783897E-003   2.1919990416717101     
  0.36000000000000004        222.12506226923773       -565.85030622630768       -343.72524395706995        1.1942207648883749        2.5871584157340375E-003   2.2011748793024264     
  0.37000000000000000        239.73531003217801       -565.75926172753896       -326.02395169536095        1.2888995163020323        2.6259700668511726E-003   2.2037392362466801     
  0.38000000000000000        228.12311082286803       -564.63456924681486       -336.51145842394681        1.2264683377573551        2.6603911581370814E-003   2.2434875427958016     
  0.39000000000000001        218.74903409862344       -564.66252417048258       -345.91349007185914        1.1760700757990508        2.6941104703059951E-003   2.2429915770387390     
  0.40000000000000002        245.02706467713963       -562.82931865306762       -317.80225397592801        1.3173498100921486        2.7631216674364992E-003   2.3086218520160919     
  0.41000000000000003        235.72379669712342       -562.43532662913208       -326.71152993200866        1.2673322403071152        2.8323396434050871E-003   2.3229631639514658     
