 Block length                 Mean                  Average
   1.00000000000000        22.7621373340831       7.805219292289993E-002
   2.00000000000000        22.7621373340831       0.110387477740538     
   4.00000000000000        22.7635873093346       0.156108142893080     
   8.00000000000000        22.7635864861307       0.220811331944815     
   16.0000000000000        22.7693772977125       0.312247847069528     
   32.0000000000000        22.7809311693831       0.441512210953808     
   64.0000000000000        22.8039285254153       0.624158578637902     
   128.000000000000        22.8494865788208       0.882015214177052     
   256.000000000000        22.9388942586290        1.24511171016036     
   512.000000000000        22.9382124542355        1.77812931119131     
   1024.00000000000        22.9319626158497        2.55247214180488     
   2048.00000000000        22.9397394976882        3.68300996200246     
   4096.00000000000        24.1225699072977        4.42742274806089     
   8192.00000000000        25.6011079193096        4.43561403603572     
