 Block length                 Mean                  Average
   1.00000000000000       0.196107413654009       2.899369951218860E-004
   2.00000000000000       0.196107413654009       3.406990514125312E-004
   4.00000000000000       0.196109355785220       4.052151725601057E-004
   8.00000000000000       0.196110567127959       4.698788226353005E-004
   16.0000000000000       0.196123168409861       5.352182506447167E-004
   32.0000000000000       0.196148310584134       6.004706556647245E-004
   64.0000000000000       0.196198354720826       6.406654697242992E-004
   128.000000000000       0.196297492789081       7.187638857420646E-004
   256.000000000000       0.196492051248033       7.695591647255398E-004
   512.000000000000       0.195997278427961       7.972423537059145E-004
   1024.00000000000       0.196002941071680       8.138235668291444E-004
   2048.00000000000       0.196108845954456       5.787908563566366E-004
   4096.00000000000       0.196118385075428       3.479554303821538E-004
   8192.00000000000       0.196130308976644       3.577170364775506E-005
